date,station,elevation_m,temperature,sr50_distance_m,sr50_height_m,snow_d_m
2020-10-25T00:00:00,xelk,2095,-14.15,2.282,2.4,0.118
2020-10-25T01:00:00,xelk,2095,-14.9,2.279,2.4,0.121
2020-10-25T02:00:00,xelk,2095,-15.17,2.288,2.4,0.112
2020-10-25T03:00:00,xelk,2095,-15.78,2.293,2.4,0.107
2020-10-25T04:00:00,xelk,2095,-16.38,2.296,2.4,0.104
2020-10-25T05:00:00,xelk,2095,-16.9,2.3,2.4,0.1
2020-10-25T06:00:00,xelk,2095,-17.38,2.304,2.4,0.096
2020-10-25T07:00:00,xelk,2095,-17.98,2.308,2.4,0.092
2020-10-25T08:00:00,xelk,2095,-18.3,2.311,2.4,0.089
2020-10-25T09:00:00,xelk,2095,-18.6,2.311,2.4,0.089
2020-10-25T10:00:00,xelk,2095,-18.43,2.304,2.4,0.096
2020-10-25T11:00:00,xelk,2095,-16.6,2.299,2.4,0.101
2020-10-25T12:00:00,xelk,2095,-14.72,2.294,2.4,0.106
2020-10-25T13:00:00,xelk,2095,-13.48,2.286,2.4,0.114
2020-10-25T14:00:00,xelk,2095,-11.45,2.285,2.4,0.115
2020-10-25T15:00:00,xelk,2095,-9.45,2.281,2.4,0.119
2020-10-25T16:00:00,xelk,2095,-8.93,2.276,2.4,0.124
2020-10-25T17:00:00,xelk,2095,-9.32,2.29,2.4,0.11
2020-10-25T18:00:00,xelk,2095,-10.15,2.304,2.4,0.096
2020-10-25T19:00:00,xelk,2095,-12.85,2.31,2.4,0.09
2020-10-25T20:00:00,xelk,2095,-14.58,2.315,2.4,0.085
2020-10-25T21:00:00,xelk,2095,-15.03,2.315,2.4,0.085
2020-10-25T22:00:00,xelk,2095,-15.38,2.317,2.4,0.083
2020-10-25T23:00:00,xelk,2095,-15.57,2.318,2.4,0.082
2020-10-26T00:00:00,xelk,2095,-15.28,2.31,2.4,0.09
2020-10-26T01:00:00,xelk,2095,-14.3,2.315,2.4,0.085
2020-10-26T02:00:00,xelk,2095,-13.87,2.315,2.4,0.085
2020-10-26T03:00:00,xelk,2095,-14.32,2.309,2.4,0.091
2020-10-26T04:00:00,xelk,2095,-12.73,2.309,2.4,0.091
2020-10-26T05:00:00,xelk,2095,-12.22,2.31,2.4,0.09
2020-10-26T06:00:00,xelk,2095,-12.57,2.312,2.4,0.088
2020-10-26T07:00:00,xelk,2095,-12.95,2.311,2.4,0.089
2020-10-26T08:00:00,xelk,2095,-12.47,2.303,2.4,0.097
2020-10-26T09:00:00,xelk,2095,-11.02,2.291,2.4,0.109
2020-10-26T10:00:00,xelk,2095,-8.98,2.293,2.4,0.107
2020-10-26T11:00:00,xelk,2095,-8.25,2.29,2.4,0.11
2020-10-26T12:00:00,xelk,2095,-7.25,2.29,2.4,0.11
2020-10-26T13:00:00,xelk,2095,-6.5,2.289,2.4,0.111
2020-10-26T14:00:00,xelk,2095,-6.7,2.291,2.4,0.109
2020-10-26T15:00:00,xelk,2095,-6.583,2.289,2.4,0.111
2020-10-26T16:00:00,xelk,2095,-5.9,2.291,2.4,0.109
2020-10-26T17:00:00,xelk,2095,-6.083,2.295,2.4,0.105
2020-10-26T18:00:00,xelk,2095,-6.65,2.298,2.4,0.102
2020-10-26T19:00:00,xelk,2095,-7.217,2.298,2.4,0.102
2020-10-26T20:00:00,xelk,2095,-7.317,2.298,2.4,0.102
2020-10-26T21:00:00,xelk,2095,-7.433,2.297,2.4,0.103
2020-10-26T22:00:00,xelk,2095,-7.433,2.298,2.4,0.102
2020-10-26T23:00:00,xelk,2095,-7.267,2.301,2.4,0.099
2020-10-27T00:00:00,xelk,2095,-7.383,2.302,2.4,0.098
2020-10-27T01:00:00,xelk,2095,-7.333,2.302,2.4,0.098
2020-10-27T02:00:00,xelk,2095,-7.017,2.303,2.4,0.097
2020-10-27T03:00:00,xelk,2095,-6.883,2.3,2.4,0.1
2020-10-27T04:00:00,xelk,2095,-6.55,2.295,2.4,0.105
2020-10-27T05:00:00,xelk,2095,-5.733,2.287,2.4,0.113
2020-10-27T06:00:00,xelk,2095,-3.933,2.285,2.4,0.115
2020-10-27T07:00:00,xelk,2095,-3.233,2.284,2.4,0.116
2020-10-27T08:00:00,xelk,2095,-2.8,2.282,2.4,0.118
2020-10-27T09:00:00,xelk,2095,-2.4,2.28,2.4,0.12
2020-10-27T10:00:00,xelk,2095,-1.733,2.273,2.4,0.127
2020-10-27T11:00:00,xelk,2095,-0.333,2.272,2.4,0.128
2020-10-27T12:00:00,xelk,2095,1.217,2.276,2.4,0.124
2020-10-27T13:00:00,xelk,2095,2.067,2.278,2.4,0.122
2020-10-27T14:00:00,xelk,2095,2.25,2.284,2.4,0.116
2020-10-27T15:00:00,xelk,2095,2.833,2.292,2.4,0.108
2020-10-27T16:00:00,xelk,2095,2.883,2.298,2.4,0.102
2020-10-27T17:00:00,xelk,2095,2.75,2.302,2.4,0.098
2020-10-27T18:00:00,xelk,2095,2.367,2.31,2.4,0.09
2020-10-27T19:00:00,xelk,2095,1.15,2.314,2.4,0.086
2020-10-27T20:00:00,xelk,2095,0.4,2.317,2.4,0.083
2020-10-27T21:00:00,xelk,2095,0.217,2.316,2.4,0.084
2020-10-27T22:00:00,xelk,2095,0.333,2.319,2.4,0.081
2020-10-27T23:00:00,xelk,2095,0.05,2.321,2.4,0.079
2020-10-28T00:00:00,xelk,2095,-0.183,2.321,2.4,0.079
2020-10-28T01:00:00,xelk,2095,-0.033,2.316,2.4,0.084
2020-10-28T02:00:00,xelk,2095,0.367,2.32,2.4,0.08
2020-10-28T03:00:00,xelk,2095,0.517,2.318,2.4,0.082
2020-10-28T04:00:00,xelk,2095,0.45,2.319,2.4,0.081
2020-10-28T05:00:00,xelk,2095,0.317,2.321,2.4,0.079
2020-10-28T06:00:00,xelk,2095,-0.133,2.32,2.4,0.08
2020-10-28T07:00:00,xelk,2095,0.383,2.322,2.4,0.078
2020-10-28T08:00:00,xelk,2095,0.283,2.317,2.4,0.083
2020-10-28T09:00:00,xelk,2095,0.717,2.313,2.4,0.087
2020-10-28T10:00:00,xelk,2095,1.9,2.31,2.4,0.09
2020-10-28T11:00:00,xelk,2095,3.017,2.305,2.4,0.095
2020-10-28T12:00:00,xelk,2095,4.283,2.302,2.4,0.098
2020-10-28T13:00:00,xelk,2095,5.633,2.298,2.4,0.102
2020-10-28T14:00:00,xelk,2095,6.6,2.324,2.4,0.076
2020-10-28T15:00:00,xelk,2095,7.3,2.32,2.4,0.08
2020-10-28T16:00:00,xelk,2095,7.217,2.338,2.4,0.062
2020-10-28T17:00:00,xelk,2095,6.467,2.335,2.4,0.065
2020-10-28T18:00:00,xelk,2095,6.017,2.342,2.4,0.058
2020-10-28T19:00:00,xelk,2095,4.733,2.343,2.4,0.057
2020-10-28T20:00:00,xelk,2095,3.583,2.34,2.4,0.06
2020-10-28T21:00:00,xelk,2095,3.667,2.346,2.4,0.054
2020-10-28T22:00:00,xelk,2095,3.7,2.342,2.4,0.058
2020-10-28T23:00:00,xelk,2095,4.567,2.344,2.4,0.056
2020-10-29T00:00:00,xelk,2095,4.667,2.345,2.4,0.055
2020-10-29T01:00:00,xelk,2095,4.817,2.347,2.4,0.053
2020-10-29T02:00:00,xelk,2095,4.283,2.347,2.4,0.053
2020-10-29T03:00:00,xelk,2095,4.5,2.349,2.4,0.051
2020-10-29T04:00:00,xelk,2095,4.65,2.351,2.4,0.049
2020-10-29T05:00:00,xelk,2095,4.333,2.354,2.4,0.046
2020-10-29T06:00:00,xelk,2095,4.067,2.351,2.4,0.049
2020-10-29T07:00:00,xelk,2095,4.6,2.351,2.4,0.049
2020-10-29T08:00:00,xelk,2095,4.25,2.353,2.4,0.047
2020-10-29T09:00:00,xelk,2095,4.15,2.353,2.4,0.047
2020-10-29T10:00:00,xelk,2095,4.333,2.345,2.4,0.055
2020-10-29T11:00:00,xelk,2095,6.7,2.342,2.4,0.058
2020-10-29T12:00:00,xelk,2095,8.22,2.342,2.4,0.058
2020-10-29T13:00:00,xelk,2095,9.37,2.336,2.4,0.064
2020-10-29T14:00:00,xelk,2095,10.3,2.337,2.4,0.063
2020-10-29T15:00:00,xelk,2095,10.85,2.35,2.4,0.05
2020-10-29T16:00:00,xelk,2095,11.02,2.366,2.4,0.034
2020-10-29T17:00:00,xelk,2095,10.65,2.393,2.4,0.007
2020-10-29T18:00:00,xelk,2095,9.92,2.402,2.4,0
2020-10-29T19:00:00,xelk,2095,7.917,2.408,2.4,0
2020-10-29T20:00:00,xelk,2095,6.55,2.413,2.4,0
2020-10-29T21:00:00,xelk,2095,6.267,2.409,2.4,0
2020-10-29T22:00:00,xelk,2095,5.817,2.416,2.4,0
2020-10-29T23:00:00,xelk,2095,5.05,2.417,2.4,0
2020-10-30T00:00:00,xelk,2095,4.967,2.412,2.4,0
2020-10-30T01:00:00,xelk,2095,6.017,2.413,2.4,0
2020-10-30T02:00:00,xelk,2095,4.433,2.426,2.4,0
2020-10-30T03:00:00,xelk,2095,3.983,2.427,2.4,0
2020-10-30T04:00:00,xelk,2095,3.9,2.421,2.4,0
2020-10-30T05:00:00,xelk,2095,4.483,2.415,2.4,0
2020-10-30T06:00:00,xelk,2095,5.733,2.413,2.4,0
2020-10-30T07:00:00,xelk,2095,5.983,2.407,2.4,0
2020-10-30T08:00:00,xelk,2095,6.2,2.404,2.4,0
2020-10-30T09:00:00,xelk,2095,6.45,2.4,2.4,0
2020-10-30T10:00:00,xelk,2095,6.867,2.391,2.4,0.009
2020-10-30T11:00:00,xelk,2095,8.35,2.388,2.4,0.012
2020-10-30T12:00:00,xelk,2095,9.82,2.399,2.4,0.001
2020-10-30T13:00:00,xelk,2095,9.77,2.385,2.4,0.015
2020-10-30T14:00:00,xelk,2095,8.37,2.401,2.4,0
2020-10-30T15:00:00,xelk,2095,6.617,2.42,2.4,0
2020-10-30T16:00:00,xelk,2095,3.017,2.422,2.4,0
2020-10-30T17:00:00,xelk,2095,1.367,2.41,2.4,0
2020-10-30T18:00:00,xelk,2095,2.383,2.413,2.4,0
2020-10-30T19:00:00,xelk,2095,1.9,2.414,2.4,0
2020-10-30T20:00:00,xelk,2095,1.417,2.413,2.4,0
2020-10-30T21:00:00,xelk,2095,1.35,2.416,2.4,0
2020-10-30T22:00:00,xelk,2095,0.9,2.421,2.4,0
2020-10-30T23:00:00,xelk,2095,0,2.424,2.4,0
2020-10-31T00:00:00,xelk,2095,-0.9,2.426,2.4,0
2020-10-31T01:00:00,xelk,2095,-1.3,2.429,2.4,0
2020-10-31T02:00:00,xelk,2095,-2.133,2.428,2.4,0
2020-10-31T03:00:00,xelk,2095,-2.217,2.426,2.4,0
2020-10-31T04:00:00,xelk,2095,-2.433,2.423,2.4,0
2020-10-31T05:00:00,xelk,2095,-2.65,2.427,2.4,0
2020-10-31T06:00:00,xelk,2095,-3.167,2.437,2.4,0
2020-10-31T07:00:00,xelk,2095,-3.933,2.443,2.4,0
2020-10-31T08:00:00,xelk,2095,-4.85,2.443,2.4,0
2020-10-31T09:00:00,xelk,2095,-5.167,2.439,2.4,0
2020-10-31T10:00:00,xelk,2095,-4.383,2.426,2.4,0
2020-10-31T11:00:00,xelk,2095,-1.683,2.408,2.4,0
2020-10-31T12:00:00,xelk,2095,0.833,2.402,2.4,0
2020-10-31T13:00:00,xelk,2095,2.55,2.402,2.4,0
2020-10-31T14:00:00,xelk,2095,3.65,2.395,2.4,0.005
2020-10-31T15:00:00,xelk,2095,4.7,2.402,2.4,0
2020-10-31T16:00:00,xelk,2095,5.7,2.419,2.4,0
2020-10-31T17:00:00,xelk,2095,5.667,2.423,2.4,0
2020-10-31T18:00:00,xelk,2095,4.65,2.436,2.4,0
2020-10-31T19:00:00,xelk,2095,1.983,2.439,2.4,0
2020-10-31T20:00:00,xelk,2095,0.217,2.433,2.4,0
2020-10-31T21:00:00,xelk,2095,0.9,2.438,2.4,0
2020-10-31T22:00:00,xelk,2095,0.8,2.443,2.4,0
2020-10-31T23:00:00,xelk,2095,1.033,2.447,2.4,0
2020-11-01T00:00:00,xelk,2095,0.5,2.443,2.4,0
2020-11-01T01:00:00,xelk,2095,1.017,2.445,2.4,0
2020-11-01T02:00:00,xelk,2095,1,2.444,2.4,0
2020-11-01T03:00:00,xelk,2095,0.883,2.444,2.4,0
2020-11-01T04:00:00,xelk,2095,0.9,2.443,2.4,0
2020-11-01T05:00:00,xelk,2095,1.267,2.441,2.4,0
2020-11-01T06:00:00,xelk,2095,1.683,2.439,2.4,0
2020-11-01T07:00:00,xelk,2095,2.183,2.437,2.4,0
2020-11-01T08:00:00,xelk,2095,2.35,2.433,2.4,0
2020-11-01T09:00:00,xelk,2095,2.817,2.432,2.4,0
2020-11-01T10:00:00,xelk,2095,4.067,2.414,2.4,0
2020-11-01T11:00:00,xelk,2095,8.1,2.421,2.4,0
2020-11-01T12:00:00,xelk,2095,11.27,2.405,2.4,0
2020-11-01T13:00:00,xelk,2095,12.35,2.394,2.4,0.006
2020-11-01T14:00:00,xelk,2095,13.12,2.395,2.4,0.005
2020-11-01T15:00:00,xelk,2095,13.62,2.394,2.4,0.006
2020-11-01T16:00:00,xelk,2095,13.9,2.389,2.4,0.011
2020-11-01T17:00:00,xelk,2095,13.43,2.411,2.4,0
2020-11-01T18:00:00,xelk,2095,12.05,2.414,2.4,0
2020-11-01T19:00:00,xelk,2095,7.8,2.446,2.4,0
