License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,success rate,Bulls,Cows,Total Harvest,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points,,year,hunter_days
2016,332,N,270,1889,7,0.072222222,26,19,51,6,13,39,0,19,6,,,
2016,332,R,982,6694,7,0.072222222,63,53,122,6,19,103,6,38,19,,,
2016,332,SUM,1252,8583,7,0.072222222,88,72,173,13,32,141,6,57,25,,,
2016,333,N,138,1023,7,0.072222222,3,3,6,0,0,6,0,3,0,,,
2016,333,R,775,5671,7,0.072222222,50,61,117,6,9,108,0,28,22,,,
2016,333,SUM,913,6694,7,0.072222222,54,64,124,6,9,114,0,32,22,,,
2016,334,N,110,849,8,0.072222222,6,13,19,0,16,3,0,3,3,,,
2016,334,R,568,3527,6,0.072222222,47,28,76,0,18,58,0,35,13,,,
2016,334,SUM,678,4375,7,0.072222222,54,41,95,0,34,61,0,38,16,,,
2016,335,N,92,819,9,0.072222222,9,3,12,0,3,9,0,9,0,,,
2016,335,R,1388,11103,8,0.072222222,56,48,107,3,34,73,0,31,24,,,
2016,335,SUM,1480,11922,8,0.072222222,65,51,119,3,37,82,0,41,24,,,
2016,339,N,55,366,7,0.072222222,4,0,4,0,0,4,0,0,4,,,
2016,339,R,684,5428,8,0.072222222,39,66,119,14,7,112,13,6,20,,,
2016,339,SUM,739,5794,8,0.072222222,43,66,123,14,7,116,13,6,24,,,
2016,340,N,250,1820,7,0.072222222,29,13,42,0,10,32,0,19,10,,,
2016,340,R,2162,17728,8,0.072222222,147,191,351,13,31,320,8,114,25,,,
2016,340,SUM,2412,19547,8,0.072222222,176,204,392,13,40,352,8,133,35,,,
2016,341,N,26,189,7,0.072222222,6,0,6,0,3,3,0,6,0,,,
2016,341,R,574,5002,9,0.072222222,43,15,61,3,16,45,0,30,13,,,
2016,341,SUM,600,5192,9,0.072222222,49,15,67,3,19,48,0,36,13,,,
2016,343,N,85,576,7,0.072222222,6,4,10,0,0,10,0,6,0,,,
2016,343,R,1214,10545,9,0.072222222,57,79,144,8,18,127,0,25,31,,,
2016,343,SUM,1298,11122,9,0.072222222,63,83,155,8,18,137,0,32,31,,,
2016,350,N,125,832,7,0.072222222,16,6,22,0,0,22,0,3,13,,,
2016,350,R,1157,9260,8,0.072222222,28,92,128,8,9,119,0,19,9,,,
2016,350,SUM,1282,10092,8,0.072222222,44,98,150,8,9,142,0,22,22,,,
2016,360,N,662,4611,7,0.072222222,99,40,145,6,16,129,3,48,48,,,
2016,360,R,1720,10888,6,0.072222222,117,184,316,16,22,294,6,69,41,,,
2016,360,SUM,2382,15499,7,0.072222222,215,224,462,22,38,424,10,117,89,,,
2016,361,N,198,1353,7,0.072222222,16,37,56,3,6,50,0,6,10,,,
2016,361,R,368,3400,9,0.072222222,9,18,27,0,3,24,0,3,6,,,
2016,361,SUM,566,4753,8,0.072222222,25,55,83,3,10,74,0,10,16,,,
2016,362,N,252,1719,7,0.072222222,40,15,55,0,3,52,0,27,13,,,
2016,362,R,723,4886,7,0.072222222,44,92,143,6,3,140,3,16,25,,,
2016,362,SUM,975,6605,7,0.072222222,84,108,198,6,6,191,3,43,38,,,
2016,370,N,55,403,7,0.072222222,6,11,18,0,6,11,0,6,0,,,
2016,370,R,882,6078,7,0.072222222,19,51,78,9,3,75,0,16,3,,,
2016,370,SUM,937,6481,7,0.072222222,25,62,96,9,10,86,0,22,3,,,
2016,380,N,194,1299,7,0.072222222,34,19,53,0,20,33,10,11,14,,,
2016,380,R,3268,26438,8,0.072222222,185,191,399,24,42,358,104,21,60,,,
2016,380,SUM,3462,27737,8,0.072222222,219,209,452,24,62,390,113,32,74,,,
2016,388,N,16,74,5,0.072222222,3,0,3,0,3,0,0,0,3,,,
2016,388,R,139,1061,8,0.072222222,6,3,9,0,3,6,3,0,3,,,
2016,388,SUM,155,1134,7,0.072222222,9,3,12,0,6,6,3,0,6,,,
2016,390,N,100,769,8,0.072222222,29,13,42,0,0,42,0,13,16,,,
2016,390,R,873,6185,7,0.072222222,50,176,231,5,16,215,3,25,21,,,
2016,390,SUM,973,6954,7,0.072222222,78,189,273,5,16,257,3,38,37,,,
2016,391,N,275,1862,7,0.072222222,77,41,118,0,13,105,0,45,32,,,
2016,391,R,1984,15872,8,0.072222222,148,325,495,22,23,473,0,79,69,,,
2016,391,SUM,2259,17734,8,0.072222222,224,367,613,22,35,578,0,123,101,,,
2016,392,N,123,936,8,0.072222222,10,4,14,0,0,14,0,10,0,,,
2016,392,R,1251,9732,8,0.072222222,71,43,117,3,13,105,0,44,27,,,
2016,392,SUM,1373,10669,8,0.072222222,81,47,131,3,13,119,0,54,27,,,
2016,393,N,329,1912,6,0.072222222,67,29,96,0,18,78,0,16,51,,,
2016,393,R,1768,11651,7,0.072222222,125,276,414,13,57,358,0,63,62,,,
2016,393,SUM,2097,13563,7,0.072222222,192,306,510,13,75,435,0,79,113,,,
2016,3XX,N,68,384,6,0.072222222,10,0,13,3,3,10,0,6,3,,,
2016,3XX,R,342,1634,5,0.072222222,9,21,31,0,0,31,0,6,3,,,
2016,3XX,SUM,410,2018,5,0.072222222,19,21,43,3,3,40,0,13,6,,,
2016,400,N,10,57,6,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,400,R,117,805,7,0.072222222,3,3,6,0,3,3,0,0,3,,,
2016,400,SUM,127,862,7,0.072222222,3,3,6,0,3,3,0,0,3,,,
2016,401,N,38,244,7,0.072222222,3,3,6,0,3,3,0,0,3,,,
2016,401,R,533,3290,6,0.072222222,39,98,139,3,16,123,0,16,23,,,
2016,401,SUM,571,3534,6,0.072222222,42,101,146,3,19,126,0,16,26,,,
2016,403,N,3,29,9,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,403,SUM,34,270,8,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,404,N,33,197,6,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,404,R,123,605,5,0.072222222,0,3,3,0,0,3,0,0,0,,,
2016,404,SUM,156,802,5,0.072222222,0,3,3,0,0,3,0,0,0,,,
2016,405,N,16,81,5,0.072222222,0,3,3,0,0,3,0,0,0,,,
2016,405,R,33,105,3,0.072222222,0,3,3,0,0,3,0,0,0,,,
2016,405,SUM,49,186,4,0.072222222,0,6,6,0,0,6,0,0,0,,,
2016,406,N,10,77,8,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,406,R,40,244,6,0.072222222,6,2,9,0,3,6,0,3,3,,,
2016,406,SUM,49,321,7,0.072222222,6,2,9,0,3,6,0,3,3,,,
2016,410,N,222,1617,7,0.072222222,50,30,81,2,42,39,0,6,44,,,
2016,410,R,2011,14444,7,0.072222222,259,336,614,19,169,445,6,53,200,,,
2016,410,SUM,2233,16061,7,0.072222222,309,366,695,21,211,484,6,59,244,,,
2016,411,N,238,1543,7,0.072222222,21,21,54,12,16,38,0,1,20,,,
2016,411,R,1442,8973,6,0.072222222,134,286,443,24,64,379,5,29,99,,,
2016,411,SUM,1680,10515,6,0.072222222,155,307,497,36,80,417,5,30,119,,,
2016,412,N,95,495,5,0.072222222,12,16,28,0,3,25,0,0,12,,,
2016,412,R,475,3456,7,0.072222222,52,92,150,6,31,119,0,12,40,,,
2016,412,SUM,570,3951,7,0.072222222,64,108,179,6,35,144,0,12,52,,,
2016,413,N,172,1116,7,0.072222222,35,9,44,0,10,35,3,13,19,,,
2016,413,R,911,5555,6,0.072222222,41,47,94,6,22,72,3,22,16,,,
2016,413,SUM,1083,6672,6,0.072222222,76,56,138,6,32,107,6,35,35,,,
2016,415,N,13,71,6,0.072222222,0,3,3,0,0,3,0,0,0,,,
2016,415,R,241,1656,7,0.072222222,6,13,19,0,0,19,3,0,3,,,
2016,415,SUM,254,1727,7,0.072222222,6,16,22,0,0,22,3,0,3,,,
2016,416,N,528,3862,7,0.072222222,89,37,132,6,26,107,10,42,38,,,
2016,416,R,1527,9347,6,0.072222222,98,98,201,6,16,186,9,38,50,,,
2016,416,SUM,2055,13209,6,0.072222222,186,135,334,13,41,293,19,79,88,,,
2016,417,N,70,477,7,0.072222222,9,14,26,3,2,24,2,2,5,,,
2016,417,R,564,3409,6,0.072222222,62,83,152,6,11,141,0,6,57,,,
2016,417,SUM,634,3886,6,0.072222222,71,97,178,10,13,165,2,7,62,,,
2016,418,N,79,620,8,0.072222222,22,0,22,0,3,19,0,0,22,,,
2016,418,R,316,1782,6,0.072222222,19,9,31,3,6,24,6,6,6,,,
2016,418,SUM,395,2402,6,0.072222222,41,9,53,3,9,43,6,6,29,,,
2016,419,N,37,214,6,0.072222222,6,0,6,0,3,3,0,3,3,,,
2016,419,R,111,470,4,0.072222222,3,13,16,0,0,16,0,3,0,,,
2016,419,SUM,148,684,5,0.072222222,10,13,22,0,3,19,0,6,3,,,
2016,420,N,50,403,8,0.072222222,0,3,3,0,0,3,0,0,0,,,
2016,420,R,311,2138,7,0.072222222,33,32,76,11,3,73,0,18,15,,,
2016,420,SUM,361,2541,7,0.072222222,33,35,79,11,3,76,0,18,15,,,
2016,421,N,45,290,7,0.072222222,10,3,12,0,3,9,3,0,6,,,
2016,421,R,348,1802,5,0.072222222,35,56,94,3,3,91,3,13,19,,,
2016,421,SUM,393,2092,5,0.072222222,44,59,106,3,6,100,6,13,25,,,
2016,422,N,100,673,7,0.072222222,13,23,41,5,3,38,3,3,6,,,
2016,422,R,601,4320,7,0.072222222,43,120,162,0,3,159,9,8,25,,,
2016,422,SUM,700,4994,7,0.072222222,55,143,203,5,6,197,13,11,32,,,
2016,423,N,98,671,7,0.072222222,13,9,22,0,0,22,0,6,6,,,
2016,423,R,372,2494,7,0.072222222,22,50,72,0,6,66,0,13,9,,,
2016,423,SUM,470,3165,7,0.072222222,35,59,94,0,6,88,0,19,16,,,
2016,424,N,35,186,5,0.072222222,3,0,3,0,0,3,0,0,3,,,
2016,424,R,276,1844,7,0.072222222,3,12,16,0,3,12,0,0,3,,,
2016,424,SUM,311,2030,7,0.072222222,6,12,19,0,3,16,0,0,6,,,
2016,425,N,73,605,8,0.072222222,10,0,10,0,6,3,0,3,6,,,
2016,425,R,441,2264,5,0.072222222,6,17,22,0,0,22,0,0,6,,,
2016,425,SUM,513,2869,6,0.072222222,15,17,32,0,6,26,0,3,12,,,
2016,426,N,50,298,6,0.072222222,3,3,6,0,0,6,0,0,3,,,
2016,426,R,342,2128,6,0.072222222,39,38,76,0,10,67,0,5,34,,,
2016,426,SUM,392,2426,6,0.072222222,42,41,82,0,10,72,0,5,37,,,
2016,432,N,140,862,6,0.072222222,10,10,19,0,3,16,3,6,0,,,
2016,432,R,952,6026,6,0.072222222,51,47,98,0,16,82,6,32,13,,,
2016,432,SUM,1093,6888,6,0.072222222,60,57,117,0,19,98,10,38,13,,,
2016,441,N,29,196,7,0.072222222,3,6,9,0,0,9,0,0,3,,,
2016,441,R,410,2803,7,0.072222222,18,19,37,0,3,34,0,3,15,,,
2016,441,SUM,439,2999,7,0.072222222,22,25,46,0,3,43,0,3,18,,,
2016,442,N,116,698,6,0.072222222,13,3,16,0,3,13,0,0,13,,,
2016,442,R,687,4148,6,0.072222222,43,56,101,3,3,98,0,16,27,,,
2016,442,SUM,802,4846,6,0.072222222,55,59,117,3,6,111,0,16,40,,,
2016,444,N,40,294,7,0.072222222,6,6,16,3,6,10,0,0,6,,,
2016,444,R,167,922,6,0.072222222,3,16,19,0,0,19,0,0,3,,,
2016,444,SUM,207,1216,6,0.072222222,10,22,35,3,6,28,0,0,10,,,
2016,445,N,193,966,5,0.072222222,45,36,81,0,6,75,0,10,35,,,
2016,445,R,737,3665,5,0.072222222,75,159,243,9,22,220,0,25,50,,,
2016,445,SUM,930,4631,5,0.072222222,119,195,324,9,29,295,0,35,85,,,
2016,446,N,591,3726,6,0.072222222,134,50,187,3,32,155,6,64,64,,,
2016,446,R,1592,9027,6,0.072222222,82,233,326,12,25,301,0,25,57,,,
2016,446,SUM,2183,12752,6,0.072222222,216,283,513,15,57,456,6,89,120,,,
2016,447,N,110,742,7,0.072222222,9,27,36,0,6,30,0,3,6,,,
2016,447,R,1000,6700,7,0.072222222,84,94,188,9,41,147,11,3,69,,,
2016,447,SUM,1110,7441,7,0.072222222,93,122,224,9,47,177,11,6,75,,,
2016,448,N,188,1473,8,0.072222222,13,10,25,3,3,22,0,10,3,,,
2016,448,R,886,5512,6,0.072222222,48,45,93,0,22,71,6,12,30,,,
2016,448,SUM,1074,6985,7,0.072222222,61,55,118,3,25,93,6,21,33,,,
2016,449,N,147,1001,7,0.072222222,22,26,51,3,6,45,3,6,13,,,
2016,449,R,602,3410,6,0.072222222,22,28,53,3,3,50,3,13,6,,,
2016,449,SUM,749,4410,6,0.072222222,44,54,105,6,10,95,6,19,19,,,
2016,450,N,13,61,5,0.072222222,3,0,3,0,0,3,0,0,3,,,
2016,450,R,230,1575,7,0.072222222,20,13,35,3,10,25,3,5,11,,,
2016,450,SUM,243,1636,7,0.072222222,23,13,38,3,10,29,3,5,15,,,
2016,451,N,59,296,5,0.072222222,13,3,15,0,3,12,0,6,6,,,
2016,451,R,270,1381,5,0.072222222,19,60,85,6,3,82,0,9,9,,,
2016,451,SUM,330,1678,5,0.072222222,32,62,100,6,6,94,0,16,16,,,
2016,452,N,242,1642,7,0.072222222,70,9,85,6,6,79,13,29,29,,,
2016,452,R,737,3848,5,0.072222222,19,69,95,7,16,79,0,16,3,,,
2016,452,SUM,979,5491,6,0.072222222,89,78,180,13,22,158,13,44,32,,,
2016,454,N,130,993,8,0.072222222,22,10,35,3,3,32,6,10,6,,,
2016,454,R,756,4367,6,0.072222222,47,41,91,3,16,75,0,35,13,,,
2016,454,SUM,886,5360,6,0.072222222,70,50,126,6,19,107,6,44,19,,,
2016,455,N,19,150,8,0.072222222,3,0,6,3,0,6,0,0,3,,,
2016,455,R,221,1619,7,0.072222222,20,62,85,3,3,82,0,2,18,,,
2016,455,SUM,240,1770,7,0.072222222,23,62,91,6,3,88,0,2,21,,,
2016,471,N,3,6,2,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,471,R,33,147,5,0.072222222,3,3,6,0,3,3,0,3,0,,,
2016,471,SUM,36,154,4,0.072222222,3,3,6,0,3,3,0,3,0,,,
2016,4XX,N,16,90,6,0.072222222,3,0,3,0,0,3,0,3,0,,,
2016,4XX,R,209,1074,5,0.072222222,16,6,22,0,6,16,6,6,3,,,
2016,4XX,SUM,225,1164,5,0.072222222,19,6,25,0,6,19,6,10,3,,,
2016,500,N,52,335,7,0.072222222,10,6,15,0,3,12,0,6,3,,,
2016,500,R,422,2831,7,0.072222222,20,25,45,0,7,38,3,0,17,,,
2016,500,SUM,474,3165,7,0.072222222,29,31,60,0,10,50,3,6,20,,,
2016,502,N,23,128,6,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,502,R,179,1152,6,0.072222222,10,13,22,0,3,19,3,0,7,,,
2016,502,SUM,201,1280,6,0.072222222,10,13,22,0,3,19,3,0,7,,,
2016,510W,N,6,25,5,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,510W,R,38,186,5,0.072222222,0,9,9,0,0,9,0,0,0,,,
2016,510W,SUM,44,211,5,0.072222222,0,9,9,0,0,9,0,0,0,,,
2016,511,N,51,300,6,0.072222222,14,0,16,2,3,13,3,10,1,,,
2016,511,R,218,1227,6,0.072222222,14,13,30,3,10,20,0,5,9,,,
2016,511,SUM,269,1528,6,0.072222222,28,13,47,6,13,34,3,15,10,,,
2016,520NW,N,138,864,6,0.072222222,38,26,64,0,10,54,10,10,19,,,
2016,520NW,R,887,6025,7,0.072222222,43,81,127,3,0,127,9,24,9,,,
2016,520NW,SUM,1025,6889,7,0.072222222,81,107,191,3,10,182,19,34,29,,,
2016,520SE,N,40,379,10,0.072222222,6,0,10,3,3,6,0,0,6,,,
2016,520SE,R,242,1734,7,0.072222222,21,14,34,0,3,31,3,11,6,,,
2016,520SE,SUM,281,2112,8,0.072222222,27,14,44,3,6,38,3,11,12,,,
2016,530,N,69,413,6,0.072222222,25,5,30,0,16,15,9,0,15,,,
2016,530,R,650,4103,6,0.072222222,54,89,142,0,13,129,19,11,24,,,
2016,530,SUM,718,4516,6,0.072222222,79,94,173,0,29,144,28,11,40,,,
2016,540,N,214,1703,8,0.072222222,35,22,63,6,3,60,6,10,19,,,
2016,540,R,964,6282,7,0.072222222,44,130,180,6,3,177,13,22,10,,,
2016,540,SUM,1178,7985,7,0.072222222,79,151,243,13,7,237,19,32,29,,,
2016,560N,N,49,336,7,0.072222222,13,8,21,0,3,17,0,10,3,,,
2016,560N,R,206,1670,8,0.072222222,22,38,70,9,3,66,3,16,3,,,
2016,560N,SUM,255,2006,8,0.072222222,35,46,90,9,6,84,3,25,6,,,
2016,560S,N,14,117,9,0.072222222,5,0,5,0,2,3,0,5,0,,,
2016,560S,R,77,302,4,0.072222222,0,6,6,0,0,6,0,0,0,,,
2016,560S,SUM,91,419,5,0.072222222,5,6,12,0,2,10,0,5,0,,,
2016,560UN,N,204,1192,6,0.072222222,44,11,65,10,12,53,0,16,28,,,
2016,560UN,R,584,3387,6,0.072222222,29,94,124,1,9,114,3,13,13,,,
2016,570,N,78,468,6,0.072222222,20,3,23,0,3,20,2,3,15,,,
2016,570,R,366,2381,7,0.072222222,27,44,74,3,7,68,3,12,12,,,
2016,570,SUM,443,2849,6,0.072222222,47,47,97,3,10,88,6,15,27,,,
2016,575,N,76,453,6,0.072222222,19,3,22,0,3,19,0,6,13,,,
2016,575,R,646,4068,6,0.072222222,26,85,114,3,12,102,10,3,13,,,
2016,575,SUM,722,4521,6,0.072222222,45,89,137,3,15,121,10,10,26,,,
2016,580N,N,299,1929,7,0.072222222,89,31,120,0,23,97,13,35,41,,,
2016,580N,R,830,5041,6,0.072222222,101,158,271,12,24,247,13,47,42,,,
2016,580N,SUM,1129,6969,6,0.072222222,191,190,392,12,47,344,26,82,83,,,
2016,580S,N,123,731,6,0.072222222,25,5,30,0,3,27,0,10,15,,,
2016,580S,R,333,2054,6,0.072222222,33,29,65,3,6,59,3,6,23,,,
2016,580S,SUM,456,2785,6,0.072222222,57,35,95,3,10,86,3,16,38,,,
2016,590N,N,81,527,7,0.072222222,19,19,38,0,12,27,3,3,13,,,
2016,590N,R,1150,8618,8,0.072222222,142,117,265,6,68,197,16,22,104,,,
2016,590N,SUM,1231,9145,7,0.072222222,161,136,304,6,79,224,19,25,117,,,
2016,590S,N,33,145,4,0.072222222,8,3,11,0,6,6,0,0,8,,,
2016,590S,R,272,1802,7,0.072222222,27,17,47,3,13,34,5,8,14,,,
2016,590S,SUM,305,1947,6,0.072222222,35,20,58,3,19,39,5,8,22,,,
2016,590UN,N,78,395,5,0.072222222,14,13,27,0,6,21,6,0,8,,,
2016,590UN,R,501,3762,8,0.072222222,23,66,95,6,12,83,13,0,10,,,
2016,590UN,SUM,578,4156,7,0.072222222,37,79,122,6,18,104,19,0,18,,,
2016,5XX,N,10,57,6,0.072222222,3,3,6,0,3,3,0,3,0,,,
2016,5XX,R,48,198,4,0.072222222,3,7,10,0,0,10,3,0,0,,,
2016,5XX,SUM,58,255,4,0.072222222,6,10,16,0,3,13,3,3,0,,,
2016,600,N,6,38,6,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,600,R,183,1246,7,0.072222222,3,0,3,0,0,3,0,3,0,,,
2016,600,SUM,189,1284,7,0.072222222,3,0,3,0,0,3,0,3,0,,,
2016,620,N,86,581,7,0.072222222,13,6,20,2,16,4,0,0,13,,,
2016,620,R,676,4526,7,0.072222222,92,32,130,7,65,66,7,19,66,,,
2016,620,SUM,761,5107,7,0.072222222,105,37,150,8,80,70,7,19,79,,,
2016,621,N,79,651,8,0.072222222,14,6,20,0,15,5,0,0,14,,,
2016,621,R,762,5174,7,0.072222222,76,94,180,10,47,133,0,21,55,,,
2016,621,SUM,842,5826,7,0.072222222,90,99,200,10,61,138,0,21,69,,,
2016,622,N,90,609,7,0.072222222,16,34,50,0,20,30,0,4,12,,,
2016,622,R,635,3614,6,0.072222222,54,139,198,5,16,183,3,25,26,,,
2016,622,SUM,725,4223,6,0.072222222,69,174,248,5,35,213,3,29,38,,,
2016,630,N,24,107,5,0.072222222,0,5,5,0,0,5,0,0,0,,,
2016,630,R,108,536,5,0.072222222,2,17,19,0,2,17,0,0,2,,,
2016,630,SUM,132,643,5,0.072222222,2,22,24,0,2,22,0,0,2,,,
2016,631,N,25,183,7,0.072222222,7,4,12,1,8,5,0,2,6,,,
2016,631,R,271,1762,7,0.072222222,32,59,91,0,24,67,0,7,25,,,
2016,631,SUM,296,1945,7,0.072222222,39,63,103,1,31,72,0,8,30,,,
2016,632,N,11,72,7,0.072222222,3,0,5,2,3,2,0,3,0,,,
2016,632,R,163,1076,7,0.072222222,13,13,32,5,8,24,0,8,6,,,
2016,632,SUM,174,1147,7,0.072222222,17,13,37,7,11,25,0,11,6,,,
2016,640,N,0,0,0,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,640,R,39,350,9,0.072222222,3,0,3,0,3,0,0,0,3,,,
2016,640,SUM,39,350,9,0.072222222,3,0,3,0,3,0,0,0,3,,,
2016,641,N,2,17,8,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,641,R,22,496,23,0.072222222,3,0,3,0,0,3,0,0,3,,,
2016,641,SUM,24,512,22,0.072222222,3,0,3,0,0,3,0,0,3,,,
2016,651,N,0,0,0,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,651,R,25,239,10,0.072222222,3,0,3,0,0,3,0,3,0,,,
2016,651,SUM,25,239,10,0.072222222,3,0,3,0,0,3,0,3,0,,,
2016,680,N,7,84,12,0.072222222,0,0,0,0,0,0,0,0,0,,,
2016,680,R,111,612,6,0.072222222,6,26,32,0,6,26,0,0,6,,,
2016,680,SUM,118,696,6,0.072222222,6,26,32,0,6,26,0,0,6,,,
2016,690,N,21,151,7,0.072222222,2,0,2,0,0,2,0,0,2,,,
2016,690,R,331,2105,6,0.072222222,37,59,104,9,9,95,0,0,37,,,
2016,690,SUM,352,2256,6,0.072222222,39,59,106,9,9,97,0,0,39,,,
2016,6XX,N,6,21,3,0.072222222,0,2,2,0,0,2,0,0,0,,,
2016,6XX,SUM,18,85,5,0.072222222,0,2,2,0,0,2,0,0,0,,,
2016,700,N,265,1946,7,0.072222222,44,44,94,7,34,61,2,13,29,,,
2016,700,R,1459,10428,7,0.072222222,205,261,484,18,95,389,17,43,145,,,
2016,700,SUM,1724,12374,7,0.072222222,249,304,578,25,129,449,19,56,174,,,
2016,701E,N,67,380,6,0.072222222,10,10,23,3,0,23,0,6,3,,,
2016,701E,R,190,1249,7,0.072222222,6,6,15,3,0,15,0,3,3,,,
2016,701E,SUM,256,1629,6,0.072222222,16,16,38,6,0,38,0,10,6,,,
2016,701W,N,43,222,5,0.072222222,5,2,7,0,2,5,0,0,5,,,
2016,701W,R,102,631,6,0.072222222,20,3,24,0,3,20,3,3,14,,,
2016,701W,SUM,145,854,6,0.072222222,25,5,30,0,5,25,3,3,19,,,
2016,702,N,78,655,8,0.072222222,9,5,15,1,6,9,0,0,9,,,
2016,702,R,478,3413,7,0.072222222,35,51,89,3,28,61,0,11,24,,,
2016,702,SUM,555,4068,7,0.072222222,44,56,104,5,34,71,0,11,33,,,
2016,703,N,46,169,4,0.072222222,3,3,10,3,0,10,0,0,3,,,
2016,703,R,192,1217,6,0.072222222,9,3,12,0,3,9,0,6,2,,,
2016,703,SUM,238,1387,6,0.072222222,12,6,21,3,3,18,0,6,5,,,
2016,704,N,231,1622,7,0.072222222,21,44,64,0,12,52,0,3,18,,,
2016,704,R,889,6762,8,0.072222222,77,76,159,6,42,118,2,14,61,,,
2016,704,SUM,1119,8384,8,0.072222222,98,120,224,6,54,170,2,17,78,,,
2016,705,N,139,978,7,0.072222222,21,17,38,0,22,17,9,0,12,,,
2016,705,R,277,1944,7,0.072222222,22,30,52,0,3,48,0,10,12,,,
2016,705,SUM,416,2923,7,0.072222222,43,47,90,0,25,65,9,10,24,,,
2016,7XX,R,17,87,5,0.072222222,7,3,10,0,0,10,0,0,7,,,
2016,7XX,SUM,17,87,5,0.072222222,7,3,10,0,0,10,0,0,7,,,
2016,Reg_1,N,1655,12805,8,0.072222222,153,15,168,0,38,130,0,105,48,,,
2016,Reg_1,R,13461,139511,10,0.072222222,573,309,897,15,171,726,5,393,175,,,
2016,Reg_1,SUM,15116,152316,10,0.072222222,726,324,1065,15,209,856,5,498,223,,,
2016,Reg_2,N,2329,18522,8,0.072222222,293,103,403,7,76,327,0,193,100,,,
2016,Reg_2,R,21531,208593,10,0.072222222,1627,2021,3785,137,455,3330,5,1003,619,,,
2016,Reg_2,SUM,23860,227115,10,0.072222222,1920,2124,4188,145,531,3657,5,1196,719,,,
2016,Reg_3,N,8622,68459,8,0.072222222,1416,821,2290,53,354,1936,19,803,595,,,
2016,Reg_3,R,38228,340052,9,0.072222222,2993,4283,7612,337,742,6871,168,1675,1147,,,
2016,Reg_3,SUM,46850,408511,9,0.072222222,4409,5104,9903,390,1096,8807,188,2477,1741,,,
2016,Reg_4,N,3660,27025,7,0.072222222,668,373,1093,53,200,894,53,225,390,,,
2016,Reg_4,R,17828,127591,7,0.072222222,1470,2358,3975,147,562,3412,82,449,939,,,
2016,Reg_4,SUM,21488,154616,7,0.072222222,2137,2731,5068,200,762,4306,134,674,1329,,,
2016,Reg_5,N,1565,10506,7,0.072222222,388,158,568,22,114,453,53,126,208,,,
2016,Reg_5,R,7911,56864,7,0.072222222,638,1034,1732,60,194,1538,123,200,315,,,
2016,Reg_5,SUM,9476,67370,7,0.072222222,1026,1193,2299,81,308,1991,176,326,523,,,
2016,Reg_6,N,321,2530,8,0.072222222,55,56,115,4,61,55,0,9,46,,,
2016,Reg_6,R,2991,22405,8,0.072222222,324,438,798,36,178,620,10,87,227,,,
2016,Reg_6,SUM,3311,24934,8,0.072222222,378,495,914,41,239,675,10,95,273,,,
2016,Reg_7,N,821,5972,7,0.072222222,112,124,251,15,76,175,11,23,78,,,
2016,Reg_7,R,3478,25731,7,0.072222222,381,433,844,31,174,670,22,91,268,,,
2016,Reg_7,SUM,4299,31703,7,0.072222222,493,558,1096,45,250,845,34,114,346,,,
2016,State,N,18168,145976,8,0.269044474,3085,1651,4888,153,919,3970,136,1484,1465,,,
2016,State,R,95410,920740,10,0.205879887,8004,10876,19643,764,2477,17167,415,3897,3689,,,
2016,State,SUM,113577,1066716,9,0.215994435,11089,12526,24532,917,3395,21136,551,5381,5154,,,
2017,100,N,0,0,0,0.072222222,3,0,3,0,0,3,0,3,0,,,
2017,100,R,0,0,0,0.072222222,27,13,40,0,6,34,0,24,3,,,
2017,100,SUM,0,0,0,0.072222222,30,13,42,0,6,37,0,27,3,,,
2017,101,N,0,0,0,0.072222222,0,0,0,0,0,0,0,0,0,,,
2017,101,R,0,0,0,0.072222222,53,22,78,3,20,58,3,32,19,,,
2017,101,SUM,0,0,0,0.072222222,53,22,78,3,20,58,3,32,19,,,
2017,102,N,0,0,0,0.072222222,0,0,0,0,0,0,0,0,0,,,
2017,102,R,0,0,0,0.072222222,23,6,29,0,9,20,3,17,3,,,
2017,102,SUM,0,0,0,0.072222222,23,6,29,0,9,20,3,17,3,,,
2017,103,N,0,0,0,0.072222222,0,0,0,0,0,0,0,0,0,,,
2017,103,R,0,0,0,0.072222222,30,14,47,3,12,35,0,20,10,,,
2017,103,SUM,0,0,0,0.072222222,30,14,47,3,12,35,0,20,10,,,
2017,104,N,0,0,0,0.072222222,9,0,9,0,3,6,0,6,3,,,
2017,104,R,0,0,0,0.072222222,34,8,43,2,3,40,0,19,14,,,
2017,104,SUM,0,0,0,0.072222222,42,8,52,2,6,46,0,25,17,,,
